title,authors,doi,year,journal,url,source_file
Photovoltaic*,,10.1016/j.esd.2021.12.003.,20,,https://doi.org/10.1016/j.esd.2021.12.003.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Plan*,"European, American and ",10.1016/j.rser.2022.112160.,20,,https://doi.org/10.1016/j.rser.2022.112160.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Plan*,,10.1109/TSTE.2018.2867009.,20,,https://doi.org/10.1109/TSTE.2018.2867009.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Plan*,,10.1016/j.enpol.2018.07.014.,20,,https://doi.org/10.1016/j.enpol.2018.07.014.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Predictive Maintenance Workflow,"Tree, Support ",10.54489/ijcim.v1i1.48,20,,https://doi.org/10.54489/ijcim.v1i1.48,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
SCIENCE TECHNOLOGY OTHER TOPICS,,10.1109/JPHOTOV.2013.2284852.,20,,https://doi.org/10.1109/JPHOTOV.2013.2284852.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
SHAP value,"Surrogate, Local ",10.1016/j.compind.2021.103394.,20,,https://doi.org/10.1016/j.compind.2021.103394.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
SUSTAINABLE ERGONOMICS FOR SOLAR INSTALLATIONS,"Houghton, Caroline ",10.1002/fam.2290.,20,,https://doi.org/10.1002/fam.2290.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Duroha-_SUSTAINABLE_ERGONOMICS_FOR_SOLAR_INSTALLATIONS.md
SUSTAINABLE ERGONOMICS FOR SOLAR INSTALLATIONS,"Jonas, James ",10.1002/fam.2290.,20,,https://doi.org/10.1002/fam.2290.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/SUSTAINABLE_ERGONOMICS_FOR_SOLAR_INSTALLATIONS.md
Schedul*,"Furthermore, Fig. ",10.3390/en14144278.,20,,https://doi.org/10.3390/en14144278.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Schedul*,"Conceptualization, Methodology, Visualization, Writ",10.3389/fenrg.2021.730230.,20,,https://doi.org/10.3389/fenrg.2021.730230.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Schedul*,,10.1109/DSW.2018.8439898.,20,,https://doi.org/10.1109/DSW.2018.8439898.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
Schedul*,,10.1016/j.rser.2020.110139.,20,,https://doi.org/10.1016/j.rser.2020.110139.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
"The 
high RMS levels and the increased temperature had the 
biggest impact on predicting Fault Type X for this machine.","Decomposition, Partial ",10.3390/su12198211.,20,,https://doi.org/10.3390/su12198211.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
The declaration of Innsbruck,"Medicine, Deakin ",10.1136/bmjhci-2021-100444,20,,https://doi.org/10.1136/bmjhci-2021-100444,sources/4.3.1-elicit-results/markdown_papers/Evaluation_framework_to_guide_implementation_of_AI_systems_into_healthcare_settings.md
"The high kurtosis level 
and the increased temperature had the biggest impact on 
predicting Fault Type X for this rotating machine.","Similarly, P",10.1109/TIM.2002.807987.,20,,https://doi.org/10.1109/TIM.2002.807987.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
"This research is funded by the Researchers Supporting Project Number (RSPD2023R890), King Saud University, Riyadh, Saudi Arabia.","Campus, Symbiosis ",10.1109/ACCESS.2022.Doi,20,,https://doi.org/10.1109/ACCESS.2022.Doi,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
"Thực tiễn triển khai 
nền tảng số hóa tập trung tại mỏ Hải Thạch - Mộc Tinh”, 
Tạp chí Dầu khí, Số 12, trang 47 - 56, 2020. DOI: 10.47800/
PVJ.2020.12-06.
[6]	 Rebecca Smith-Bindman, Philip Chu, Diana 
Lynn Miglioretti, Chris Quale, Robert Daniel Rosenberg, 
Gary Cutter, Berta Geller, Peter Bacchetti, Edward A. 
Sickles, and Karla Kerlikowske, ","Chu, Diana 
",10.1007/s10845-013-07746.,20,,https://doi.org/10.1007/s10845-013-07746.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Trần2021_An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
"Thực tiễn triển khai nền tảng số hóa tập trung tại mỏ Hải Thạch - Mộc Tinh”, Tạp chí Dầu khí, Số 12, trang 47 - 56, 2020. DOI: 10.47800/ PVJ.2020.12-06. [6]	 Rebecca Smith-Bindman, Philip Chu, Diana Lynn Miglioretti, Chris Quale, Robert Daniel Rosenberg, Gary Cutter, Berta Geller, Peter Bacchetti, Edward A. Sickles, and Karla Kerlikowske, ","Chu, Diana ",10.1007/s10845-013-0774-,20,,https://doi.org/10.1007/s10845-013-0774-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
action,"Zhuge, X. ",10.1364/OFC.2021.F3B.1.,20,,https://doi.org/10.1364/OFC.2021.F3B.1.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
"agentic 
capability","Cooperation, Mental workload, Cognitive",10.1016/j.leaqua.2019.101377,20,,https://doi.org/10.1016/j.leaqua.2019.101377,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
ar,"Photovolt, Res ",10.3390/su132011415.,20,,https://doi.org/10.3390/su132011415.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
black boxes,"Lavale, Pune ",10.1109/ACCESS.2024.3367110,20,,https://doi.org/10.1109/ACCESS.2024.3367110,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
black-box,"Park, Ipswich",10.1016/0377-2217(96,20,,https://doi.org/10.1016/0377-2217(96,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
black-box,"Building, Colum ",10.1016/0377-2217(96,20,,https://doi.org/10.1016/0377-2217(96,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Understanding_the_implications_of_artificial_intelligence_on_field_service_operations__a_case_study_of_BT.md
compatible,"Automatique, Syst",10.1109/THMS.2020.2965529.,20,,https://doi.org/10.1109/THMS.2020.2965529.,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
cp,"Photovolt, Res ",10.1016/j.heliyon.2020.e04452.,20,,https://doi.org/10.1016/j.heliyon.2020.e04452.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
data management,"Antonio, T",10.1016/j.rser.2015.11.080.,20,,https://doi.org/10.1016/j.rser.2015.11.080.,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
"data models,","Circle, San ",10.1016/j.,20,,https://doi.org/10.1016/j.,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
digital twin,"Wien, Karlsplatz ",10.1016/j.futures.2015.01.002.,20,,https://doi.org/10.1016/j.futures.2015.01.002.,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
"digital twins,","Design, The ",10.1016/j.rser.2023.113891.,20,,https://doi.org/10.1016/j.rser.2023.113891.,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
expert,"Professeur, I",10.1007/s10111-019-00614-y,20,,https://doi.org/10.1007/s10111-019-00614-y,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
external brain,"Song, Siyuan ",10.1093/nsr/nwae403.,20,,https://doi.org/10.1093/nsr/nwae403.,sources/2.1-initial_literature_input/A Survey of AI Agent Protocols.md
feature of interest.,"Mean, Standard ",10.3390/en13061394.,20,,https://doi.org/10.3390/en13061394.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
final,"Vienna,
Austria",10.3389/fmech.2021.682592.,20,,https://doi.org/10.3389/fmech.2021.682592.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
hill-climbing,"Mind, London ",10.1016/j.jom.2017.06.001.,20,,https://doi.org/10.1016/j.jom.2017.06.001.,sources/4.3.1-elicit-results/markdown_papers/Sociotechnical_Safety_Evaluation_of_Generative_AI_Systems.md
https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png,,10.1002/asi.24855,20,,https://doi.org/10.1002/asi.24855,sources/2.2-initial_literature_search/1. Completion of Task 2.2.1_ Execute Initial Database.md
https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png,,10.1002/eng2.12995,20,,https://doi.org/10.1002/eng2.12995,sources/2.2-initial_literature_search/2. Completion of Task 2.2.2_ Screen Abstracts and Tit.md
https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png,,10.1002/wene.460,20,,https://doi.org/10.1002/wene.460,sources/2.3-initial_problem_exploration/2. Mapping the Current Research State in DER Manageme.md
https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png,,10.3389/fenrg.2020.564104/full,20,,https://doi.org/10.3389/fenrg.2020.564104/full,sources/2.3-initial_problem_exploration/5. Preparation for Problem Formulation Phase.md
"impressively high,","Planning, T",10.1038/s41467-019-08855-,20,,https://doi.org/10.1038/s41467-019-08855-,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
"increasing the effectiveness of HAT teams is not based solely on 
work seeking to make the machines even more independent. An important challenge is also to find 


---

Page 28

---

Tools and methods for Human-Autonomy Teaming 
 
18 
solutions to transform autonomous systems into better teammates, capable of joining human 
operators in highly interdependent and sophisticated cooperation activities”.  
 
Figure 6: Maturity of HAT: from dependence to interdependence 
This perspective is again emphasized by Abbass et al. (2018), who explain that autonomous systems 
must mature to become trusted teammates. Making the analogy with models of development and 
emancipation of children becoming adults, these authors explain that machines have already passed 
from the stage of dependence (where humans are always present to control the behaviour of 
machines, to switch them from one state or one mode to another) to the stage of independence 
(where machines, aware of the environment thanks to their sensors and their data analysis 
capabilities, can perform many tasks and adapt to different situations without human intervention). 
However, this stage of independence is limited and necessarily transitory: the machine, like Icarus 
freeing himself from the tutelage of his father Daedalus, cannot continue to progress if it does not 
experience social interdependence. Indeed, it is by interacting with the others that the machine 
could adapt its behaviour, but also influence the behaviour of others and improve collective 
performance. The pathway to interdependence, however, is a tortuous one: the trap of co-
dependence must be avoided, where machines and humans cannot do without each other, and 
where they both risk losing their autonomy. As Gaspard Koenig (2019) warns, intelligent systems, 
assisting humans and making them lazy, could put an end to the idea of an autonomous and 
responsible human, who could no longer in turn challenge and train the machine to solve new 
problems. 
2.1.2. Domain-dependent pathways for HAT interdependence  
The introduction of autonomy in transportation and manufacturing systems, as well as the definition 
of its relationships with the human operator, have given rise to different taxonomies of human-
machine symbiosis. Three of these taxonomies are reviewed in the following paragraphs, to illustrate 
the efforts to conceptualize the Human-Autonomy Teaming paradigm and the notion of 
interdependence, specific to some work domains I have explored with industrial partners, in the 
domains of manufacturing, autonomous car driving and aircraft piloting. 
Manufacturing operations: from operator 1.0 to operator 4.0 
Romero, Bernus, Noran, Stahre and Fast Berglund (2016) explained that the place of the operator 
and the interactions with the physical and digital components in production systems can be summed 
up in a taxonomy resulting from the historical evolution of the industry (see Figure 7).  


---

Page 29

---

Chapter 2. Human-Autonomy teaming: literature review and research axes 
 
 19 
 
Figure 7: (R)evolution of human-machine cooperation in Industry (Romero et al., 2016) 
These authors distinguish 4 categories - or 4 generations - of operators (this is an incremental 
improvement of the space of possibilities and the capacities of the operator over time, and not a 
discriminating vision and disruptive generations): 
- Operator 1.0 is a person with essentially manual know-how, assisted or not by mechanical 
machines, which are controlled manually; Machines are used as simple tool, the expertise in only 
possessed by the human. 
- Operator 2.0 is a human agent who performs his tasks using computer resources, ranging from 
computer-aided design tools to numerical control machines, including company information 
systems (ERP, PLM, etc.); Knowledge is partially externalized to the machines under the form of 
rules, but machines are still dependent from humans: machine are only useful if human has 
enough expertise to understand the rules, or to program and control the machines. 
- Operator 3.0 represents the generation of cooperative work between man and machine (in the 
broad sense, the machine can be a robot, a computer, an automaton, etc.); Machines begin to be 
independent, aware of their environment, able to self-reconfiguration. 
- Finally, Operator 4.0 can be defined as a flexible and adaptable worker or user, who carries out 
activities being assisted by intelligent machines and autonomous systems, which will provide the 
necessary information or the required actions only when the situation where the state of the 
team requires it. Machines are interdependent with humans, providing flexible and customized 
assistance to operators. 
Car driving: levels of autonomy and interdependence between human and machines  
In the domain of autonomous driving, interdependence between humans and machines has been 
defined, and even standardized (SAE, 2018), along six levels of autonomy (cf. Figure 8), from Level 0 
(full manual driving) to Level 5 (full automation). These different levels describe the different system 
capabilities related to the perception of the environment and the system actions. 


---

Page 30

---

Tools and methods for Human-Autonomy Teaming 
 
20 
 
Figure 8: Autonomous car, levels of autonomy and interdependence 
These different capabilities (cruise control, automated cruise control, forward collision avoidance, 
lane following or keeping assist, etc.) can be conditionally automated according to the road context, 
but also actionable by the drivers. The cooperation between human drivers and autonomous cars 
therefore raises the questions of authority and responsibility about the driving tasks. For instance, at 
SAE Level 3 of conditional automation, the vehicle most often operates automatically; it can overtake 
other vehicles and return to its lane, and it is able to pick routes according to pre-defined 
destinations. However, drivers are occasionally required to regain control within an acceptable time 
(about ten seconds) to be able to respond to road situations that the automation cannot negotiate, 
such as missing lane markings or heavy weather conditions (Diederichs et al., 2015; Zeeb, Buchner & 
Schrauf, 2016; Reilhac et al., 2017). 
Hence, humans must be kept in the control loop since they still have to detect and react to a change 
in road conditions or in driving mode. However, high automation level pushes them to do non-driving 
tasks (e.g., media reading and playing, communication) to the detriment of driving tasks (i.e. the 
supervisory control of the automated driving), reducing their ability to regain control properly.  
It is therefore a big challenge to better manage the interdependence between humans and cars, to 
avoid this irony of automation (Bainbridge, 1983), as well as to reduce some dangerous or 
discomfortable experiences resulting from automation surprise (Sarter, Woods & Billing, 1997). 
Indeed, the discrepancies between human driving styles and car driving modes, in terms of road 
perception, diagnosis and driving actions could lead to risky situations (difficulty to regain control), 
but also to unpleasant situations (where the drivers do not understand or trust the choices and the 
behaviour of the car, Hartwich et al., 2018). 
Aircraft piloting: autonomy and crew management inside and outside cockpit 
The gradual introduction of automation allowed to reduce the number of pilots in the cockpits. In the 
50s, piloting a commercial aircraft required 5 persons (a pilot, a co-pilot, a flight engineer, a 
navigator, and a radio operator). Advances in voice communications have led to the elimination of 
the radio operator position. Then, the arrival of modern navigation equipment (for example inertial 
navigation units) led to the abolition of the position of navigator. And finally, the computerization of 
the cockpits has been accompanied by the development of engine monitoring equipment and on-
board services (fuel circuit, hydraulic and electrical networks, air conditioning) of the aircraft, making 


---

Page 31

---

Chapter 2. Human-Autonomy teaming: literature review and research axes 
 
 21 
the flight engineer position superfluous. Nowadays, the crew of an airliner is therefore made up of 
two pilots (a captain, more experienced, and a co-pilot or first officer), who essentially have roles in 
planning, supervision, and decision-making (see Figure 9, left). 
The ","Chauvin, Pr. ",10.1177/0018720817743223,20,,https://doi.org/10.1177/0018720817743223,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
j,"Golden, C",10.3390/en13081988.,20,,https://doi.org/10.3390/en13081988.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
logo,,10.1155/2023/4778967,20,,https://doi.org/10.1155/2023/4778967,sources/2.2-initial_literature_search/1. Completion of Task 2.2.1_ Execute Initial Database.md
logo,,10.1002/wene.460,20,,https://doi.org/10.1002/wene.460,sources/2.2-initial_literature_search/2. Completion of Task 2.2.2_ Screen Abstracts and Tit.md
no model architecture,"Architecture, Swiss ",10.1038/s41560-019-,20,,https://doi.org/10.1038/s41560-019-,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
p,"Golden, C",10.1016/j.rser.2020.,20,,https://doi.org/10.1016/j.rser.2020.,sources/2.1-initial_literature_input/Photovoltaic systems operation and maintenance- A review and future directions.md
power of action,"Mentale, Contr",10.1177/1541931218621034,20,,https://doi.org/10.1177/1541931218621034,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
taskwork,"Control, Adaptive ",10.1007/s10111-017-0420-8,20,,https://doi.org/10.1007/s10111-017-0420-8,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
taskwork,"Flemisch, Pr. ",10.1518/hfes.46.1.50_30392.,20,,https://doi.org/10.1518/hfes.46.1.50_30392.,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
"the 
point","Also, L",10.3233/JIFS-169526.,20,,https://doi.org/10.3233/JIFS-169526.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
tool intelligence,"Yang, Huacan ",10.1007/s11704-024-40678-2.,20,,https://doi.org/10.1007/s11704-024-40678-2.,sources/2.1-initial_literature_input/A Survey of AI Agent Protocols.md
types,"Variance, Kurtosis, Crest",10.1016/j.neucom.2018.05.002.,20,,https://doi.org/10.1016/j.neucom.2018.05.002.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
urban multi-energy systems,"Lab, Swiss ",10.1016/j.adapen.2024.100196,20,,https://doi.org/10.1016/j.adapen.2024.100196,sources/2.1-initial_literature_input/Digitalization of urban multi-energy systems – Advances in digital twin applications across life-cycle phases.md
what next?,"Factor, Sum of ",10.3390/s19071693.,20,,https://doi.org/10.3390/s19071693.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
why,"Factor, Impulsion 
",10.1016/j.neucom.2012.07.019.,20,,https://doi.org/10.1016/j.neucom.2012.07.019.,sources/4.3.1-elicit-results/markdown_papers/Explainable_Predictive_Maintenance_of_Rotating_Machines_Using_LIME_SHAP_PDP_ICE.md
why,"Professeur, F",10.3917/th.834.0379,20,,https://doi.org/10.3917/th.834.0379,sources/4.3.1-elicit-results/markdown_papers/Tools_and_methods_for_Human-Autonomy_Teaming_Contributions_to_cognitive_state_monitoring_and_system_adaptation.md
"}
{𝑝!
#}
{𝑝!
","Navidi, Abbas ",10.48550/arXiv.2306.08717,20,,https://doi.org/10.48550/arXiv.2306.08717,sources/4.3.1-elicit-results/markdown_papers/Coordination_of_DERs_for_Grid_Reliability_via_Day-ahead_Demand-Supply_Power_Bounds.md
Automatic decision support with a new visualization concept for power systems,"E. Handschin, C. Leder",10.1109/PTC.2001.964758,2001,,https://doi.org/10.1109/PTC.2001.964758,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.3-applied-ai-automation/Elicit - Industry case studies of automated decision support for energy system operators.csv
Infrastructure and Ethnographic Practice,S. Star,-,2002,,https://doi.org/-,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.1-applied-human-factors/Elicit - Ethnographic studies of communication breakdowns in power system operations.csv
"An overview of the state-of-the-art in electrical safety technology, work practices and management systems","H. Floyd, J. Andrews, M. Capelli‐Schellpfeffer, D. Liggett",10.1109/PAPCON.2003.1216908,2003,,https://doi.org/10.1109/PAPCON.2003.1216908,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.4-safety-training/Elicit - Academic evaluation of commercial safety technologies for electrical utility workers.csv
"Politics and Partnerships: Challenges and Rewards of Partnerships in Workplace Health Research in the Healthcare Sector of British Columbia, Canada","A. Yassi, Katrina M Tomlin, Claire Sidebottom, K. Rideout, H. de Boer",10.1179/oeh.2004.10.4.457,2004,International journal of occupational and environmental health,https://doi.org/10.1179/oeh.2004.10.4.457,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.4-safety-training/MISSING_PAPERS_3.1.4-safety-training.csv
Safeguarding the electric workplace,"H.L. Flotd, J. Andrews, M. Capelli‐Schellpfeffer, T. Neal, D. Liggett, L. Saunders",10.1109/MIA.2004.1286571,2004,,https://doi.org/10.1109/MIA.2004.1286571,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.4-safety-training/Elicit - Academic evaluation of commercial safety technologies for electrical utility workers.csv
Writing Power: Communication in an Engineering Center,J. Mackiewicz,10.1109/TPC.2004.828215,2004,,https://doi.org/10.1109/TPC.2004.828215,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.1-applied-human-factors/Elicit - Ethnographic studies of communication breakdowns in power system operations.csv
Field trials of utility applications employing Ambient Corporation power line communications at Consolidated Edison,"G. Jee, D. Sciano, R. Rao, Y. Cern, B. Nugent",10.1109/ISPLC.2005.1430535,2005,,https://doi.org/10.1109/ISPLC.2005.1430535,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.3-applied-ai-automation/Elicit - Field trials of AI-assisted communication protocols in utility operations.csv
Distributed energy resource demonstration R&D project report,"H. Vollkommer, D.R. Fitchett, J. Kelly",10.1109/PES.2006.1709521,2006,,https://doi.org/10.1109/PES.2006.1709521,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.2-industry-academia-collaborative/Elicit - Commercial demonstrations of decision support systems for DER operators.csv
Human error in maintenance: a review,"B. Dhillon, Y. Liu",10.1108/13552510610654510,2006,-,https://doi.org/10.1108/13552510610654510,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.4-safety-training/MISSING_PAPERS_3.1.4-safety-training.csv
The Role of Nuclear Power Plant Operators’ Communications in Providing Resilience and Stability in System Operation,"Isaac L. dos Santos, J. O. Gomes, M. Borges, G. J. Huber",-,2006,,https://doi.org/-,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.1-applied-human-factors/Elicit - Ethnographic studies of communication breakdowns in power system operations.csv
Nuclear power plant communications in normative and actual practice: A field study of control room operators' communications,"P. Carvalho, M. Vidal, E. de Carvalho",10.1002/hfm.20062,2007,,https://doi.org/10.1002/hfm.20062,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.1-applied-human-factors/Elicit - Ethnographic studies of communication breakdowns in power system operations.csv
Nuclear power plant communications in normative and actual practice: A field study of control room operators' communications: Research Articles,"P. Carvalho, Mario Cesar Rodríguez Vidal, Eduardo F. de Carvalho",10.1002/HFM.V17:1,2007,,https://doi.org/10.1002/HFM.V17:1,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.1-applied-human-factors/Elicit - Ethnographic studies of communication breakdowns in power system operations.csv
An Automated Fault Location System as a Decision Support Tool for System Operators,"J. Vasco, R. Ramlachan, J. Wong, Lee Wang",10.1109/CPRE.2008.4515080,2008,,https://doi.org/10.1109/CPRE.2008.4515080,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.3-applied-ai-automation/Elicit - Industry case studies of automated decision support for energy system operators.csv
Remote Sensing,"D. Botín-Sanabria, Adriana-Simona Mihaita, Rodrigo E. Peimbert-García, M. A. Ramírez-Moreno, Ricardo A. Ramírez-Mendoza, J. Lozoya-Santos",10.1007/978-0-387-35973-1_1114,2008,,https://doi.org/10.1007/978-0-387-35973-1_1114,sources/4.3.1-elicit-results/general_hdt_agent_protocols/Elicit - Identify papers discussing _limitations of human digital twin_ in _distributed energy resources_..csv
Department of Energy/University research: A smart partnership for a smart grid,P. Overholt,10.1109/PSCE.2009.4840103,2009,,https://doi.org/10.1109/PSCE.2009.4840103,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.2-industry-academia-collaborative/Elicit - Industry-university partnerships studying human-machine interaction in smart grid operations.csv
Energy Efficiency Industry Trends and Workforce Development in Washington State,"A. Hardcastle, Stacey Waterman-Hoey",-,2009,-,https://doi.org/-,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.2-industry-academia-collaborative/MISSING_PAPERS_3.1.2-industry-academia-collaborative.csv
Expansion of renewable energy industries and implications for occupational health.,"Steven A. Sumner, P. Layde",10.1001/jama.2009.1214,2009,Journal of the American Medical Association (JAMA),https://doi.org/10.1001/jama.2009.1214,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.4-safety-training/MISSING_PAPERS_3.1.4-safety-training.csv
Quality-of-Service Considerations in Utility Communication Networks,"K. Hopkinson, Gregory Roberts, Xiaoru Wang, J. Thorp",10.1109/PES.2010.5589274,2009,,https://doi.org/10.1109/PES.2010.5589274,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.3-applied-ai-automation/Elicit - Field trials of AI-assisted communication protocols in utility operations.csv
Facilitating Decision Making and Maintenance for Power Systems Operators through the Use of Agents and Distributed Embedded Systems,"A. Carrasco, M. C. Romero-Ternero, F. Sivianes, M. D. Hernández, D. Oviedo, J. I. Escudero",10.4018/jiit.2010100101,2010,,https://doi.org/10.4018/jiit.2010100101,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.3-applied-ai-automation/Elicit - Real-world implementations of AI agent systems supporting human operators in power systems.csv
MAINTAINING ENGAGEMENT IN LONG-TERM INTERVENTIONS WITH RELATIONAL AGENTS,"T. Bickmore, Daniel Schulman, Langxuan Yin",10.1080/08839514.2010.492259,2010,,https://doi.org/10.1080/08839514.2010.492259,sources/4.3.1-elicit-results/evaluating_hdt_collaboration/Elicit - Open research questions regarding the long-term effectiveness and adaptability of human-digital twin partnerships..csv
"The Power and Energy Initiative at the University of Pittsburgh: Addressing the aging workforce issue through innovative education, collaborative research, and industry partnerships","G. Reed, W. Stanchina",10.1109/TDC.2010.5484264,2010,IEEE PES T&D 2010,https://doi.org/10.1109/TDC.2010.5484264,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.2-industry-academia-collaborative/MISSING_PAPERS_3.1.2-industry-academia-collaborative.csv
AAFGDES: A fuzzy expert system realization of Adaptive Autonomy using Gradient Descent,"M. Zamani, A. Fereidunian, M.A.A. Akhoundi, H. Lesani",10.1109/PTC.2011.6019402,2011,,https://doi.org/10.1109/PTC.2011.6019402,sources/4.1.8-elicit-results/phase-1-broad-discovery/3.1.2-industry-academia-collaborative/Elicit - Industry-university partnerships studying human-machine interaction in smart grid operations.csv
